            geopack_08_dp       spacepy  spacepy-irbem     spiceypy1     spiceypy2         sunpy      pyspedas
2010-04-15   2.703130e-13  2.703192e-13   2.703161e-13  2.703148e-13  2.703148e-13  2.703189e-13  2.703130e-13
2010-04-16   2.706692e-13  2.706751e-13   2.706722e-13  2.706710e-13  2.706710e-13  2.706750e-13  2.706692e-13
2010-04-17   2.710080e-13  2.710136e-13   2.710110e-13  2.710098e-13  2.710098e-13  2.710137e-13  2.710080e-13
2010-04-18   2.713293e-13  2.713347e-13   2.713323e-13  2.713312e-13  2.713312e-13  2.713349e-13  2.713293e-13
2010-04-19   2.716333e-13  2.716384e-13   2.716362e-13  2.716350e-13  2.716350e-13  2.716386e-13  2.716333e-13
2010-04-20   2.719197e-13  2.719246e-13   2.719226e-13  2.719213e-13  2.719213e-13  2.719248e-13  2.719197e-13
2010-04-21   2.721885e-13  2.721933e-13   2.721913e-13  2.721899e-13  2.721899e-13  2.721934e-13  2.721885e-13
2010-04-22   2.724396e-13  2.724443e-13   2.724425e-13  2.724409e-13  2.724409e-13  2.724444e-13  2.724396e-13
2010-04-23   2.726731e-13  2.726777e-13   2.726759e-13  2.726742e-13  2.726742e-13  2.726777e-13  2.726731e-13
2010-04-24   2.728889e-13  2.728933e-13   2.728916e-13  2.728898e-13  2.728898e-13  2.728932e-13  2.728889e-13
2010-04-25   2.730870e-13  2.730912e-13   2.730896e-13  2.730877e-13  2.730877e-13  2.730910e-13  2.730870e-13
2010-04-26   2.732672e-13  2.732713e-13   2.732699e-13  2.732678e-13  2.732678e-13  2.732709e-13  2.732672e-13
2010-04-27   2.734297e-13  2.734336e-13   2.734323e-13  2.734301e-13  2.734301e-13  2.734331e-13  2.734297e-13
2010-04-28   2.735744e-13  2.735780e-13   2.735769e-13  2.735746e-13  2.735746e-13  2.735775e-13  2.735744e-13
2010-04-29   2.737012e-13  2.737046e-13   2.737037e-13  2.737013e-13  2.737013e-13  2.737041e-13  2.737012e-13
2010-04-30   2.738102e-13  2.738134e-13   2.738126e-13  2.738102e-13  2.738102e-13  2.738129e-13  2.738102e-13
2010-05-01   2.739013e-13  2.739044e-13   2.739037e-13  2.739014e-13  2.739014e-13  2.739038e-13  2.739013e-13
2010-05-02   2.739746e-13  2.739775e-13   2.739769e-13  2.739746e-13  2.739746e-13  2.739770e-13  2.739746e-13
2010-05-03   2.740301e-13  2.740329e-13   2.740323e-13  2.740301e-13  2.740301e-13  2.740324e-13  2.740301e-13
2010-05-04   2.740677e-13  2.740704e-13   2.740699e-13  2.740678e-13  2.740678e-13  2.740700e-13  2.740677e-13
2010-05-05   2.740876e-13  2.740902e-13   2.740897e-13  2.740877e-13  2.740877e-13  2.740898e-13  2.740876e-13
2010-05-06   2.740896e-13  2.740922e-13   2.740917e-13  2.740898e-13  2.740898e-13  2.740918e-13  2.740896e-13
2010-05-07   2.740739e-13  2.740764e-13   2.740760e-13  2.740741e-13  2.740741e-13  2.740761e-13  2.740739e-13
2010-05-08   2.740405e-13  2.740429e-13   2.740425e-13  2.740406e-13  2.740406e-13  2.740426e-13  2.740405e-13
2010-05-09   2.739894e-13  2.739916e-13   2.739913e-13  2.739895e-13  2.739895e-13  2.739913e-13  2.739894e-13
2010-05-10   2.739206e-13  2.739227e-13   2.739224e-13  2.739206e-13  2.739206e-13  2.739224e-13  2.739206e-13
2010-05-11   2.738342e-13  2.738362e-13   2.738360e-13  2.738341e-13  2.738341e-13  2.738358e-13  2.738342e-13
2010-05-12   2.737302e-13  2.737321e-13   2.737319e-13  2.737300e-13  2.737300e-13  2.737315e-13  2.737302e-13
2010-05-13   2.736087e-13  2.736105e-13   2.736104e-13  2.736084e-13  2.736084e-13  2.736097e-13  2.736087e-13
2010-05-14   2.734698e-13  2.734715e-13   2.734714e-13  2.734692e-13  2.734692e-13  2.734704e-13  2.734698e-13
2010-05-15   2.733135e-13  2.733150e-13   2.733150e-13  2.733127e-13  2.733127e-13  2.733137e-13  2.733135e-13
2010-05-16   2.731398e-13  2.731413e-13   2.731413e-13  2.731388e-13  2.731388e-13  2.731397e-13  2.731398e-13
2010-05-17   2.729489e-13  2.729503e-13   2.729503e-13  2.729476e-13  2.729476e-13  2.729484e-13  2.729489e-13
2010-05-18   2.727408e-13  2.727421e-13   2.727421e-13  2.727392e-13  2.727392e-13  2.727399e-13  2.727408e-13
2010-05-19   2.725156e-13  2.725169e-13   2.725169e-13  2.725137e-13  2.725137e-13  2.725143e-13  2.725156e-13
2010-05-20   2.722734e-13  2.722747e-13   2.722746e-13  2.722712e-13  2.722712e-13  2.722718e-13  2.722734e-13
2010-05-21   2.720142e-13  2.720155e-13   2.720153e-13  2.720118e-13  2.720118e-13  2.720124e-13  2.720142e-13
2010-05-22   2.717382e-13  2.717395e-13   2.717393e-13  2.717356e-13  2.717356e-13  2.717361e-13  2.717382e-13
2010-05-23   2.714455e-13  2.714467e-13   2.714464e-13  2.714427e-13  2.714427e-13  2.714431e-13  2.714455e-13
2010-05-24   2.711361e-13  2.711372e-13   2.711370e-13  2.711333e-13  2.711333e-13  2.711335e-13  2.711361e-13
2010-05-25   2.708101e-13  2.708112e-13   2.708110e-13  2.708073e-13  2.708073e-13  2.708074e-13  2.708101e-13
2010-05-26   2.704677e-13  2.704687e-13   2.704685e-13  2.704649e-13  2.704649e-13  2.704649e-13  2.704677e-13
2010-05-27   2.701090e-13  2.701099e-13   2.701097e-13  2.701063e-13  2.701063e-13  2.701061e-13  2.701090e-13
2010-05-28   2.697341e-13  2.697350e-13   2.697347e-13  2.697315e-13  2.697315e-13  2.697312e-13  2.697341e-13
2010-05-29   2.693431e-13  2.693439e-13   2.693436e-13  2.693406e-13  2.693406e-13  2.693402e-13  2.693431e-13
2010-05-30   2.689361e-13  2.689369e-13   2.689366e-13  2.689338e-13  2.689338e-13  2.689332e-13  2.689361e-13
2010-05-31   2.685133e-13  2.685140e-13   2.685137e-13  2.685111e-13  2.685111e-13  2.685104e-13  2.685133e-13
2010-06-01   2.680747e-13  2.680755e-13   2.680751e-13  2.680727e-13  2.680727e-13  2.680720e-13  2.680747e-13
2010-06-02   2.676206e-13  2.676214e-13   2.676209e-13  2.676187e-13  2.676187e-13  2.676179e-13  2.676206e-13
2010-06-03   2.671511e-13  2.671519e-13   2.671512e-13  2.671492e-13  2.671492e-13  2.671484e-13  2.671511e-13
2010-06-04   2.666662e-13  2.666670e-13   2.666663e-13  2.666644e-13  2.666644e-13  2.666635e-13  2.666662e-13
2010-06-05   2.661662e-13  2.661670e-13   2.661662e-13  2.661644e-13  2.661644e-13  2.661634e-13  2.661662e-13
2010-06-06   2.656511e-13  2.656520e-13   2.656511e-13  2.656493e-13  2.656493e-13  2.656482e-13  2.656511e-13
2010-06-07   2.651213e-13  2.651221e-13   2.651212e-13  2.651193e-13  2.651193e-13  2.651181e-13  2.651213e-13
2010-06-08   2.645767e-13  2.645775e-13   2.645765e-13  2.645745e-13  2.645745e-13  2.645732e-13  2.645767e-13
2010-06-09   2.640176e-13  2.640184e-13   2.640173e-13  2.640151e-13  2.640151e-13  2.640137e-13  2.640176e-13
2010-06-10   2.634440e-13  2.634448e-13   2.634437e-13  2.634413e-13  2.634413e-13  2.634397e-13  2.634440e-13
2010-06-11   2.628563e-13  2.628571e-13   2.628559e-13  2.628532e-13  2.628532e-13  2.628515e-13  2.628563e-13
2010-06-12   2.622545e-13  2.622553e-13   2.622541e-13  2.622510e-13  2.622510e-13  2.622492e-13  2.622545e-13
2010-06-13   2.616389e-13  2.616396e-13   2.616383e-13  2.616349e-13  2.616349e-13  2.616330e-13  2.616389e-13
2010-06-14   2.610095e-13  2.610102e-13   2.610089e-13  2.610051e-13  2.610051e-13  2.610031e-13  2.610095e-13
2010-06-15   2.603667e-13  2.603674e-13   2.603659e-13  2.603618e-13  2.603618e-13  2.603597e-13  2.603667e-13
2010-06-16   2.597104e-13  2.597112e-13   2.597097e-13  2.597051e-13  2.597051e-13  2.597030e-13  2.597104e-13
2010-06-17   2.590411e-13  2.590419e-13   2.590402e-13  2.590354e-13  2.590354e-13  2.590332e-13  2.590411e-13
2010-06-18   2.583587e-13  2.583596e-13   2.583578e-13  2.583528e-13  2.583528e-13  2.583505e-13  2.583587e-13
2010-06-19   2.576636e-13  2.576645e-13   2.576625e-13  2.576574e-13  2.576574e-13  2.576551e-13  2.576636e-13
2010-06-20   2.569558e-13  2.569568e-13   2.569547e-13  2.569496e-13  2.569496e-13  2.569472e-13  2.569558e-13
2010-06-21   2.562357e-13  2.562366e-13   2.562345e-13  2.562294e-13  2.562294e-13  2.562270e-13  2.562357e-13
2010-06-22   2.562575e-13  2.562590e-13   2.562563e-13  2.562629e-13  2.562629e-13  2.562678e-13  2.562575e-13
2010-06-23   2.569770e-13  2.569785e-13   2.569759e-13  2.569823e-13  2.569823e-13  2.569871e-13  2.569770e-13
2010-06-24   2.576840e-13  2.576854e-13   2.576830e-13  2.576890e-13  2.576890e-13  2.576938e-13  2.576840e-13
2010-06-25   2.583783e-13  2.583796e-13   2.583773e-13  2.583830e-13  2.583830e-13  2.583877e-13  2.583783e-13
2010-06-26   2.590595e-13  2.590609e-13   2.590587e-13  2.590641e-13  2.590641e-13  2.590687e-13  2.590596e-13
2010-06-27   2.597277e-13  2.597291e-13   2.597269e-13  2.597320e-13  2.597320e-13  2.597367e-13  2.597277e-13
2010-06-28   2.603826e-13  2.603840e-13   2.603819e-13  2.603867e-13  2.603867e-13  2.603913e-13  2.603826e-13
2010-06-29   2.610240e-13  2.610254e-13   2.610234e-13  2.610279e-13  2.610279e-13  2.610325e-13  2.610240e-13
2010-06-30   2.616518e-13  2.616532e-13   2.616512e-13  2.616555e-13  2.616555e-13  2.616601e-13  2.616518e-13
2010-07-01   2.622658e-13  2.622672e-13   2.622653e-13  2.622693e-13  2.622693e-13  2.622739e-13  2.622658e-13
2010-07-02   2.628658e-13  2.628672e-13   2.628654e-13  2.628691e-13  2.628691e-13  2.628737e-13  2.628658e-13
2010-07-03   2.634516e-13  2.634531e-13   2.634513e-13  2.634549e-13  2.634549e-13  2.634594e-13  2.634516e-13
2010-07-04   2.640232e-13  2.640247e-13   2.640230e-13  2.640264e-13  2.640264e-13  2.640309e-13  2.640232e-13
2010-07-05   2.645804e-13  2.645818e-13   2.645802e-13  2.645835e-13  2.645835e-13  2.645879e-13  2.645804e-13
2010-07-06   2.651230e-13  2.651243e-13   2.651229e-13  2.651261e-13  2.651261e-13  2.651303e-13  2.651230e-13
2010-07-07   2.656508e-13  2.656522e-13   2.656508e-13  2.656539e-13  2.656539e-13  2.656581e-13  2.656508e-13
2010-07-08   2.661638e-13  2.661651e-13   2.661639e-13  2.661669e-13  2.661669e-13  2.661710e-13  2.661638e-13
2010-07-09   2.666618e-13  2.666631e-13   2.666619e-13  2.666648e-13  2.666648e-13  2.666689e-13  2.666618e-13
2010-07-10   2.671446e-13  2.671459e-13   2.671448e-13  2.671477e-13  2.671477e-13  2.671516e-13  2.671446e-13
2010-07-11   2.676122e-13  2.676135e-13   2.676125e-13  2.676152e-13  2.676152e-13  2.676192e-13  2.676122e-13
2010-07-12   2.680644e-13  2.680658e-13   2.680647e-13  2.680674e-13  2.680674e-13  2.680713e-13  2.680644e-13
2010-07-13   2.685010e-13  2.685025e-13   2.685014e-13  2.685040e-13  2.685040e-13  2.685079e-13  2.685010e-13
2010-07-14   2.689220e-13  2.689236e-13   2.689225e-13  2.689249e-13  2.689249e-13  2.689288e-13  2.689220e-13
2010-07-15   2.693272e-13  2.693288e-13   2.693278e-13  2.693301e-13  2.693301e-13  2.693340e-13  2.693272e-13
2010-07-16   2.697166e-13  2.697182e-13   2.697172e-13  2.697194e-13  2.697194e-13  2.697232e-13  2.697166e-13
2010-07-17   2.700900e-13  2.700916e-13   2.700907e-13  2.700927e-13  2.700927e-13  2.700965e-13  2.700900e-13
2010-07-18   2.704473e-13  2.704489e-13   2.704481e-13  2.704499e-13  2.704499e-13  2.704536e-13  2.704473e-13
2010-07-19   2.707884e-13  2.707900e-13   2.707892e-13  2.707909e-13  2.707909e-13  2.707944e-13  2.707884e-13
2010-07-20   2.711132e-13  2.711148e-13   2.711141e-13  2.711156e-13  2.711156e-13  2.711190e-13  2.711132e-13
